사용월,호선명,역ID,지하철역,04:00:00~04:59:59,,05:00:00~05:59:59,,06:00:00~06:59:59,,07:00:00~07:59:59,,08:00:00~08:59:59,,09:00:00~09:59:59,,10:00:00~10:59:59,,11:00:00~11:59:59,,12:00:00~12:59:59,,13:00:00~13:59:59,,14:00:00~14:59:59,,15:00:00~15:59:59,,16:00:00~16:59:59,,17:00:00~17:59:59,,18:00:00~18:59:59,,19:00:00~19:59:59,,20:00:00~20:59:59,,21:00:00~21:59:59,,22:00:00~22:59:59,,23:00:00~23:59:59,,00:00:00~00:59:59,,01:00:00~01:59:59,,02:00:00~02:59:59,,03:00:00~03:59:59,,작업일시
,,,,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,
2021-01,수인선,346,월곶,1,0,"1,100",357,"3,285","1,216","7,816","1,759","6,224","2,506","3,316","2,210","2,455","1,725","2,574","2,166","2,847","2,510","3,112","2,496","2,976","2,542","2,669","2,937","3,035","3,385","3,273","4,966","3,508","7,333","2,205","4,699","1,953","3,318","2,048","3,899","1,111","2,265",456,958,0,74,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,수인선,347,소래포구,3,1,"1,983",297,"5,122","1,551","11,871","2,836","9,788","5,829","4,559","4,292","3,837","4,013","4,724","6,890","5,949","9,880","7,395","9,037","9,318","8,717","10,693","7,581","10,196","7,000","8,338","7,568","7,142","11,602","4,252","7,837","3,793","5,206","3,903","6,281","1,699","3,196",632,"1,672",6,230,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,수인선,348,인천논현,0,0,"1,660",518,"5,159","3,679","11,858","7,343","11,037","11,766","5,587","7,284","5,152","5,616","5,894","5,715","6,185","6,124","6,446","7,196","6,547","6,933","7,276","7,362","7,384","7,822","9,936","10,515","11,506","15,268","6,959","9,307","6,840","6,256","7,205","6,676","2,237","3,274",882,"1,677",1,274,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,수인선,349,호구포,2,0,"1,151",656,"2,818","4,562","5,107","16,989","6,122","17,644","3,634","3,522","2,852","2,022","3,353","2,310","3,584","2,550","3,537","2,711","3,708","3,038","3,886","3,031","4,675","3,470","11,762","4,641","14,054","6,375","4,806","5,281","5,958","3,685","4,045","3,437","1,028","1,817",406,950,0,132,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,수인선,350,남동인더스파크,0,0,429,667,842,"3,275","1,039","15,842","1,598","20,474","1,293","3,425","1,337","1,601","1,708","1,314","1,501","1,543","1,702","1,282","2,243","1,600","2,744","1,177","3,190","1,083","11,722","1,309","13,068","1,496","4,349","2,041","3,854","1,279","1,998",849,488,346,169,164,0,22,0,0,0,0,0,0,2021-02-03 09:49:39
2021-01,수인선,351,원인재,13,7,"2,403",584,"5,625","1,663","11,640","3,796","11,950","6,258","6,480","3,438","4,814","3,207","4,814","3,794","5,229","4,694","5,421","4,860","5,214","5,053","5,302","6,155","5,288","6,993","5,932","8,901","6,533","13,618","3,502","9,482","3,696","6,596","3,884","8,010","1,336","3,710",621,"1,954",9,200,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,수인선,352,연수,3,0,"1,939",719,"5,175","1,829","11,697","2,977","9,854","8,216","4,716","4,619","4,148","3,654","4,453","3,465","4,982","4,608","5,490","4,879","5,382","5,172","5,225","5,298","5,636","6,385","6,520","9,087","7,478","12,333","4,302","7,857","4,316","5,507","4,881","5,958","1,642","3,049",943,"1,584",16,328,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,수인선,353,송도,1,0,"1,474",214,"3,315",870,"7,041","1,452","7,180","2,530","3,172","1,836","2,629","1,962","2,633","1,973","3,665","2,505","3,606","2,426","3,314","2,782","3,320","3,071","3,186","3,734","3,239","4,993","3,101","6,982","1,729","5,054","1,302","3,074","1,207","3,846",572,"1,899",194,803,0,196,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,수인선,354,인하대,19,0,"2,487",315,"7,763","2,095","18,199","2,871","13,619","7,643","6,144","5,178","5,006","3,630","5,174","3,654","5,752","5,042","5,885","5,101","5,761","5,427","6,197","6,409","7,801","7,119","8,635","11,156","8,111","18,692","4,486","9,604","4,242","7,338","4,216","8,154","1,817","3,754",836,"1,744",4,376,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,수인선,355,숭의,14,0,"2,575",544,"4,830","2,653","10,564","6,329","8,376","8,900","4,538","3,711","4,016","3,281","4,244","2,811","4,761","3,505","4,349","3,908","4,341","3,811","4,693","3,889","5,322","4,839","7,413","5,983","7,590","9,424","3,070","5,437","1,930","4,075","1,856","5,042","1,192","2,165",519,"1,019",6,227,0,0,0,0,0,0,2021-02-03 09:49:39
2021-01,수인선,356,신포,4,2,935,214,"1,097",671,"2,355","2,391","2,091","5,465","1,279","2,323","1,095","1,935","1,335","1,939","1,812","2,201","1,965","2,281","2,084","2,171","2,496","2,319","2,861","2,355","3,710","2,214","5,418","3,527","2,063","1,537","1,776","1,136","1,662","1,283",503,784,174,286,4,44,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,수인선,357,인천,40,4,472,109,790,898,"1,712","1,984","1,355","3,285",938,"1,181",945,"1,176","1,057","1,895","1,247","2,344","1,551","2,671","1,567","2,867","1,705","3,603","2,380","2,850","2,711","2,455","1,783","3,162",967,"2,324",734,"1,805",664,"1,747",244,"1,082",56,373,1,97,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,경강선,238,판교,15,1,559,13,"1,423","5,337","3,487","9,206","2,677","21,509","1,647","14,835","1,422","6,162","2,078","4,872","2,258","3,537","2,752","3,505","3,473","3,228","5,707","3,170","5,864","3,091","11,454","4,082","18,060","3,786","12,672","2,903","11,918","1,336","7,804","1,400","1,977",648,466,311,4,125,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,경강선,239,이매,8,1,516,21,"1,292",572,"3,288","1,375","2,633","1,953","1,177","1,363",978,662,870,696,"1,001",687,894,815,944,857,"1,081",870,"1,201","1,072","1,590","1,463","1,783","2,203","1,019","1,908",854,917,"1,149","1,013",342,445,125,132,13,39,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,경강선,240,삼동,0,0,813,112,"3,090",666,"9,596","2,129","11,315","2,417","5,217","1,219","3,128","1,003","2,213","1,198","1,942","1,202","2,095","1,498","1,747","1,711","1,555","2,209","1,673","3,285","2,455","4,774","2,456","7,784","1,039","7,754",823,"4,604",843,"4,889",375,"2,064",76,539,3,16,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,경강선,241,경기광주,0,0,"2,061",269,"10,449","1,829","28,437","4,109","27,367","6,918","13,597","3,601","8,823","2,890","7,631","3,568","7,401","4,130","6,929","5,185","5,767","5,188","5,459","6,711","5,955","8,792","7,163","13,545","6,766","25,894","3,306","22,693","2,412","14,713","2,179","13,837",821,"5,367",225,"2,131",0,11,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,경강선,242,초월,5,1,989,106,"4,128",876,"10,510","3,292","10,930","4,784","5,879","1,715","3,455","1,320","3,087","1,497","3,050","1,624","2,959","1,962","2,352","2,059","2,472","2,948","2,941","3,556","4,069","4,483","4,426","10,171","1,901","7,650","1,301","6,829","1,023","5,123",467,"3,447",126,"1,492",0,0,0,0,0,0,0,0,2021-02-03 09:49:39
2021-01,경강선,243,곤지암,1,0,523,102,"1,290","1,145","5,101","4,252","4,659","4,647","3,270","1,969","2,051","1,451","2,287","1,429","2,189","1,761","2,145","1,779","2,262","1,766","2,256","1,981","2,535","2,374","4,958","3,052","5,147","4,095","1,892","4,643","1,178","2,368",784,"3,066",264,"1,528",122,688,0,0,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,경강선,244,신둔도예촌,0,0,447,100,"1,409",305,"3,542","1,479","2,742","2,492","1,511","1,016","1,279",598,"1,183",775,"1,305",997,"1,247",880,"1,029",845,"1,049","1,148","1,340","1,385","2,931","1,712","2,227","2,456",835,"3,045",678,"1,571",421,"1,677",139,957,40,474,0,0,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,경강선,245,이천,4,0,453,11,"1,830",873,"4,850","3,956","4,556","5,538","3,224","3,330","3,032","2,054","2,886","2,772","2,807","2,762","3,063","3,027","2,882","2,974","3,161","3,213","3,657","3,188","3,971","3,942","5,946","5,495","2,841","4,850","2,285","3,889","2,100","2,412",686,"2,484",210,561,0,124,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,경강선,246,부발,0,0,532,29,"1,301","1,036","3,204","3,665","3,060","4,381","2,222","1,723","1,871","1,268","2,037","1,308","2,172","1,442","1,877","1,550","2,038","1,402","2,433","1,721","2,755","1,972","4,696","2,674","4,860","2,976","2,091","3,861","1,757","2,826","1,207","2,549",499,"2,220",213,"1,068",0,404,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,경강선,247,세종대왕릉,0,0,138,0,358,23,599,379,532,446,414,230,360,203,327,321,349,313,347,217,344,365,410,355,393,463,543,450,468,379,130,656,78,265,54,291,22,135,3,130,0,18,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,경강선,248,여주,25,0,656,2,"1,860",215,"3,522","1,529","3,358","1,897","2,296","1,786","2,309","1,497","2,536","1,766","2,413","2,334","2,378","2,184","2,535","2,242","2,623","2,286","2,889","2,939","2,637","2,810","2,266","3,054","1,873","4,353","1,268","2,958",873,"1,520",290,"1,802",67,987,0,215,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,5호선,385,방화,0,0,"4,021",3,"8,597","3,061","21,871","3,355","20,598","9,595","10,795","6,102","7,550","4,346","7,344","4,448","8,249","5,686","7,849","6,502","7,533","6,582","7,660","7,689","7,992","8,388","7,697","10,444","8,496","17,840","3,625","18,065","2,747","10,549","2,679","11,144","1,244","5,893",388,"2,242",1,284,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,5호선,386,개화산,3,0,"3,266",301,"5,556","2,604","15,899","4,168","14,748","9,249","7,467","4,532","5,320","3,613","5,282","3,810","5,748","4,658","6,087","4,847","5,733","5,426","5,708","6,053","5,816","6,360","6,872","7,562","8,665","12,585","3,845","12,652","2,704","7,369","2,253","8,110","1,263","4,348",261,"1,707",1,221,0,0,0,0,0,0,2021-02-03 09:49:39
2021-01,5호선,387,김포공항,1,0,319,"1,383","1,328","5,239","3,809","11,090","5,256","13,589","4,901","10,281","4,243","8,867","6,575","9,662","6,999","10,866","8,770","12,150","12,053","12,090","12,718","11,742","12,366","11,949","16,263","11,170","20,923","10,808","14,039","7,151","13,359","3,315","11,498","1,986","5,470",730,648,284,2,36,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,5호선,388,송정,26,0,"2,870",858,"6,490","3,268","16,403","5,960","17,238","10,111","10,597","6,011","8,101","4,922","7,423","5,510","7,645","6,532","7,886","6,579","7,556","7,319","7,473","8,580","8,098","8,999","10,075","10,491","10,905","16,073","5,670","13,268","4,526","8,427","4,456","9,529","1,947","4,806",614,"2,056",2,161,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,5호선,389,마곡,0,0,"1,834","1,035","5,452","4,268","16,665","9,532","17,073","35,481","8,937","23,509","7,314","9,862","7,205","7,400","7,327","7,755","8,371","8,823","9,501","8,102","11,112","8,382","13,587","8,882","20,339","10,253","31,778","15,834","13,672","13,884","8,833","7,535","7,832","8,275","3,343","4,454","1,060","1,812",4,161,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,5호선,390,발산,3,0,"2,350","2,011","6,947","11,268","20,300","24,299","21,589","80,139","13,267","43,244","12,049","20,168","14,439","17,243","16,561","17,800","17,487","20,250","20,242","19,849","23,314","18,541","28,768","19,378","42,841","22,583","63,870","31,554","30,250","23,095","24,987","11,276","28,947","12,732","7,406","5,660","1,760","2,249",1,246,0,0,0,0,0,0,2021-02-03 09:49:39
2021-01,5호선,391,우장산,4,0,"5,083",762,"15,626","3,578","43,391","6,973","45,337","15,090","22,020","10,422","15,120","9,462","15,729","10,500","16,798","11,924","16,595","14,267","15,406","15,331","15,364","17,091","15,047","19,524","15,689","24,298","14,085","44,863","7,741","36,942","6,672","20,134","6,447","23,078","2,563","11,093",529,"4,629",0,138,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,5호선,392,화곡,55,0,"17,224","1,192","32,765","7,342","90,888","11,603","119,334","22,625","56,122","18,545","33,438","14,485","29,018","15,847","29,776","18,207","29,494","21,424","26,280","23,626","25,348","29,656","26,386","37,823","27,662","54,057","27,330","98,711","16,236","80,269","13,464","46,957","12,625","50,439","5,415","25,389","1,534","10,701",2,437,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,5호선,393,까치산,98,0,"19,803","1,238","34,292","7,336","96,440","8,096","127,355","17,201","62,259","14,269","34,882","14,436","29,919","17,037","31,534","20,625","31,357","23,826","27,460","26,627","25,508","35,569","25,617","42,138","24,885","57,299","24,092","105,442","14,675","87,994","13,323","54,425","12,427","59,772","6,076","28,528","2,073","11,963",1,510,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,5호선,394,신정(은행정),42,1,"9,942",549,"17,961","3,146","53,314","4,821","67,346","11,025","29,696","7,078","15,464","5,620","12,831","6,368","13,071","7,551","12,845","8,582","11,065","10,130","9,879","13,182","10,430","15,737","11,763","22,632","12,251","40,885","5,953","33,043","4,820","19,964","4,644","24,367","2,170","11,358",721,"4,789",3,55,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,5호선,395,목동,6,0,"6,083",989,"16,311","4,948","47,624","10,154","58,237","24,888","26,847","18,283","17,494","12,846","16,403","12,444","16,810","14,505","17,172","16,491","17,181","17,094","17,441","19,542","17,983","24,505","21,467","35,104","23,604","65,959","12,809","50,071","12,903","27,407","15,155","29,502","4,824","14,855","1,282","5,311",2,71,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,5호선,396,오목교(목동운동장앞),0,0,"3,530","1,288","11,313","7,246","38,209","21,601","45,325","64,003","22,473","50,449","16,134","26,308","17,124","24,247","21,077","24,676","22,426","26,556","23,418","26,201","26,372","25,770","30,774","28,967","39,177","38,201","60,979","59,994","31,978","40,500","38,861","20,155","32,922","23,346","8,291","9,624","1,848","4,185",0,16,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,5호선,397,양평,0,0,"1,348",639,"5,040","3,117","18,214","7,646","21,452","34,366","8,648","13,713","5,374","5,269","5,378","4,394","5,820","4,815","6,414","5,179","6,166","5,100","6,355","5,904","7,109","6,555","13,663","9,719","28,589","18,693","9,093","14,440","5,300","7,719","4,917","10,177","2,194","4,034",658,"1,772",1,21,0,0,0,0,0,0,2021-02-03 09:49:39
2021-01,5호선,398,영등포구청,1,0,769,355,"1,646","1,873","5,588","4,457","8,417","18,932","3,882","8,544","2,863","4,172","3,323","3,121","3,364","3,225","3,780","3,626","3,858","3,575","4,496","3,760","5,160","3,779","7,779","4,671","15,765","8,187","6,098","5,028","3,512","3,029","3,722","3,777","1,371","1,329",486,725,0,1,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,5호선,399,영등포시장,2,0,"2,035",734,"4,809","4,382","15,123","11,608","23,274","31,593","10,552","17,742","7,010","10,871","8,053","10,393","9,028","9,786","9,814","11,586","10,354","10,987","12,321","10,373","14,296","10,202","19,109","13,066","28,969","22,203","12,629","14,343","9,583","9,152","8,646","10,963","3,199","4,406",929,"1,994",0,10,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,5호선,400,신길,79,0,"1,139",410,"2,807","1,572","10,696","3,844","15,892","12,560","6,385","6,351","2,989","2,229","2,852","2,414","2,960","2,703","3,113","3,253","2,835","2,941","2,966","3,264","3,747","4,083","5,864","7,700","10,863","14,742","4,260","9,625","2,750","6,620","3,011","9,408","1,518","3,428",627,"1,533",0,19,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,5호선,401,여의도,1,0,"1,638","2,119","3,152","18,512","7,289","118,241","11,245","179,937","8,741","64,639","8,262","20,698","11,936","17,403","11,693","16,162","14,693","17,724","17,924","15,044","24,217","13,243","33,113","13,192","101,252","16,367","143,432","19,663","55,841","10,189","41,642","6,129","43,810","7,257","8,687","2,582","1,955","1,134",0,701,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,5호선,402,여의나루,4,0,855,"1,115","1,766","16,017","3,712","30,577","5,891","46,185","3,494","12,314","2,706","4,244","3,172","3,522","3,777","3,880","4,320","4,847","5,068","5,055","7,498","4,590","16,250","5,097","28,214","5,855","36,770","6,787","14,668","4,918","10,287","3,168","9,496","3,854","3,537","1,374","1,012",545,1,157,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,5호선,403,마포,3,0,"2,033","1,241","6,169","7,887","19,546","20,868","27,209","61,081","13,348","31,631","9,867","13,847","10,392","12,007","11,385","11,232","13,121","11,644","13,024","10,984","14,267","11,902","18,218","13,558","28,477","19,045","52,244","31,572","20,332","20,034","17,527","10,948","19,654","12,553","4,683","5,358","1,319","2,420",1,312,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,5호선,404,공덕,10,2,"1,407",793,"4,515","5,147","16,325","25,153","23,258","69,730","11,173","36,757","8,111","13,555","9,486","10,589","10,870","10,662","11,853","11,556","11,936","10,703","13,446","11,179","16,512","12,474","29,629","18,452","59,732","32,631","23,195","17,546","18,618","9,303","20,199","11,580","4,846","4,167","1,287","2,365",2,146,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,5호선,405,애오개,2,0,"1,603",514,"3,823","2,701","13,943","6,991","19,257","23,627","9,214","10,330","6,418","5,586","6,617","4,874","6,471","5,272","6,805","6,014","6,738","6,302","7,362","6,591","7,986","7,292","10,654","10,060","19,510","17,827","6,898","12,010","4,880","7,241","4,644","9,367","1,714","3,446",506,"1,879",2,554,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,5호선,406,충정로(경기대입구),25,0,806,192,"1,835","1,322","5,324","8,009","7,617","27,723","3,827","13,218","3,132","3,424","3,206","2,509","3,455","2,677","3,754","3,066","3,949","2,919","4,081","3,026","4,631","3,329","10,529","4,534","24,315","7,348","7,316","5,573","4,662","3,843","4,314","4,849","1,503","1,905",290,934,0,60,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,5호선,407,서대문,12,0,"2,260","1,127","4,608","11,845","12,929","53,285","18,259","131,667","12,891","34,159","11,343","15,654","13,070","12,102","13,285","11,637","12,659","15,212","15,404","12,549","18,869","11,179","23,436","10,684","47,107","13,841","92,901","18,837","29,572","11,912","23,700","7,679","22,349","9,265","6,805","3,835","1,584","1,983",1,117,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,5호선,408,광화문(세종문화회관),2,0,749,599,"2,545","17,851","7,316","63,329","10,760","211,010","9,531","89,542","9,371","31,554","13,463","28,140","15,682","24,650","21,055","27,511","25,360","24,128","33,502","20,841","43,086","19,356","77,321","20,752","171,554","23,547","66,825","11,837","49,720","5,252","48,493","5,429","12,001","2,162","2,716",990,0,48,0,0,0,0,0,0,2021-02-03 09:49:39
2021-01,5호선,409,종로3가,8,0,540,332,"1,278","4,013","2,115","11,058","2,706","30,988","2,775","24,395","4,161","18,214","6,708","17,422","8,663","17,157","11,011","18,416","13,027","17,120","15,536","15,288","19,979","14,082","28,441","13,056","41,888","12,443","22,522","5,643","24,041","2,295","20,153","2,441","4,601","1,241","1,274",653,1,57,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,5호선,410,을지로4가,2,0,289,273,445,"4,624",829,"13,030","1,334","36,197","1,595","17,263","2,200","9,260","3,166","7,070","4,020","6,219","4,933","6,291","6,429","5,790","7,759","4,765","9,591","3,588","18,019","2,880","30,878","2,522","13,861","1,216","7,886",672,"6,650",990,"1,859",323,530,180,0,12,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,5호선,411,동대문역사문화공원(DDP),0,0,153,188,474,"1,769",757,"7,784","1,331","26,548",921,"10,314",847,"3,081","1,290","2,233","1,378","2,038","1,504","2,280","2,159","2,226","2,559","1,916","3,138","1,770","8,662","1,746","18,551","1,928","7,771","1,093","4,109",783,"3,759","1,016","1,730",430,473,272,1,9,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,5호선,412,청구,1,0,"1,108",259,"2,379","1,306","5,198","3,033","8,311","12,610","5,295","6,024","3,697","3,559","3,554","3,082","4,231","3,148","4,553","3,315","4,508","3,644","4,244","3,923","5,166","4,266","6,891","5,737","11,640","8,852","6,959","6,133","4,291","4,166","3,670","5,085","1,594","2,359",583,"1,080",0,51,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,5호선,413,신금호,1,0,"2,316",240,"5,368","2,103","16,135","4,949","23,223","9,592","11,581","5,486","7,148","4,566","6,198","4,639","7,074","5,475","6,918","5,741","6,174","6,066","6,360","7,391","7,071","8,837","7,468","12,490","7,852","21,525","5,316","15,310","4,128","9,391","3,669","11,081","1,531","4,494",529,"2,237",4,150,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,5호선,414,행당,8,1,"3,216",649,"9,034","2,207","24,356","3,948","35,497","7,619","16,879","5,167","9,944","4,451","8,732","4,725","8,915","6,260","9,042","6,752","7,944","6,604","7,986","8,437","7,114","10,353","7,918","15,269","7,929","28,053","4,698","19,863","4,309","11,850","4,335","14,068","1,677","5,708",456,"2,275",1,106,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,5호선,415,왕십리(성동구청),4,0,"1,363",262,"1,927","2,084","4,496","4,040","7,344","15,609","3,960","6,599","3,282","4,964","3,747","4,830","4,630","5,734","4,856","6,224","5,155","6,138","5,980","6,469","6,373","6,777","8,550","8,394","12,867","12,018","7,451","6,996","7,428","3,667","7,486","4,301","2,320","2,057",836,"1,125",10,509,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,5호선,416,마장,1,0,"2,016",616,"4,404","2,825","12,413","5,320","17,510","12,660","8,625","6,608","6,070","4,746","6,035","4,961","6,421","5,474","6,534","5,631","6,587","5,633","6,671","6,427","7,151","6,546","8,278","9,046","10,808","14,073","5,630","10,077","4,090","6,496","3,940","7,806","1,412","3,584",600,"1,498",5,197,0,0,0,0,0,0,2021-02-03 09:49:39
2021-01,5호선,417,답십리,10,0,"7,052",760,"14,128","5,843","44,457","11,676","63,326","29,277","28,601","14,326","16,206","10,179","13,809","10,085","15,137","11,940","15,285","12,430","14,283","13,175","14,961","15,439","16,360","17,872","20,748","26,860","27,841","49,538","13,648","36,463","9,839","20,619","9,134","24,591","4,483","11,245","1,131","4,785",4,403,0,0,0,0,0,0,2021-02-03 09:49:40
